Ranking,Name,
779,Dunarea de Jos University of Galati,24.898,Romania,,World League
779,Belgorod National Research University,24.898,Russia,,World League
779,Lipetsk State Technical University,24.898,Russia,,World League
779,Togliatti State University,24.898,Russia,,World League
779,Tyumen State University,24.898,Russia,,World League
779,Volgograd State Technical University,24.898,Russia,,World League
779,Volgograd State University,24.898,Russia,,World League
779,Chaoyang University of Technology,24.898,Taiwan,,World League
779,Chung Shan Medical University,24.898,Taiwan,,World League
779,Fu Jen Catholic University,24.898,Taiwan,,World League
779,I-Shou University,24.898,Taiwan,,World League
779,Ming Chuan University,24.898,Taiwan,,World League
779,Tamkang University,24.898,Taiwan,,World League
779,Suranaree University of Technology,24.898,Thailand,,World League
779,Universite de Carthage,24.898,Tunisia,,World League
779,Universite de Tunis El Manar,24.898,Tunisia,,World League
779,Atilim University,24.898,Türkiye,,World League
779,De Montfort University,24.898,UK,,World League
779,University of Greenwich,24.898,UK,,World League
779,Odessa National Academy of Food Technologies,24.898,Ukraine,,World League
779,Ostrogradskiy National University of Kremenchuk,24.898,Ukraine,,World League
779,"California State University, Long Beach",24.898,USA,,World League
802,Technical University of Sofia,23.827,Bulgaria,,World League
802,Universite de Paris-Nord - Paris 13,23.827,France,,World League
802,Cochin University of Science and Technology,23.827,India,,World League
802,University of Tuscia,23.827,Italy,,World League
802,Transilvania University of Brasov,23.827,Romania,,World League
802,Kozma Minin Nizhny Novgorod State Pedagogical University,23.827,Russia,,World League
802,Rey Juan Carlos University,23.827,Spain,,World League
802,National University of Ostroh Academy,23.827,Ukraine,,World League
806,West University of Timisoara,22.372,Romania,,World League
811,Nanjing Normal University,20.557,China,,World League
811,Universite Cote d`Azur (ComUE),20.557,France,,World League
811,Semmelweis University,20.557,Hungary,,World League
811,Devi Ahilya Vishwavidyalaya,20.557,India,,World League
811,Kashan University,20.557,Iran,,World League
811,Salahaddin University,20.557,Iraq,,World League
811,University of Malaysia Perlis,20.557,Malaysia,,World League
811,Konkuk University,20.557,Republic of Korea,,World League
811,Kazan National Research Technological University,20.557,Russia,,World League
820,Zhejiang Normal University,18.355,China,,World League
820,Shibaura Institute of Technology,18.355,Japan,,World League
820,Tottori University,18.355,Japan,,World League
820,Don State Technical University,18.355,Russia,,World League
820,Southwest State University,18.355,Russia,,World League
820,Tomsk State University of Architecture and Building,18.355,Russia,,World League
820,National Formosa University,18.355,Taiwan,,World League
820,National Yunlin University of Science and Technology,18.355,Taiwan,,World League
835,Southern Cross University,17.111,Australia,,World League
835,Shantou University,17.111,China,,World League
835,South China Normal University,17.111,China,,World League
835,Kafrelsheikh University,17.111,Egypt,,World League
835,Allameh Tabataba`i University,17.111,Iran,,World League
835,Alzahra University,17.111,Iran,,World League
835,University of Kurdistan,17.111,Iran,,World League
835,Al-Kitab University,17.111,Iraq,,World League
835,University of Babylon,17.111,Iraq,,World League
835,Maynooth University,17.111,Ireland,,World League
835,Al-Ahliyya Amman University,17.111,Jordan,,World League
835,Chonbuk National University,17.111,Republic of Korea,,World League
835,Grigore T. Popa University of Medicine and Pharmacy,17.111,Romania,,World League
835,North Caucasus Federal University,17.111,Russia,,World League
835,North-Eastern Federal University,17.111,Russia,,World League
835,Rostov State University of Economics,17.111,Russia,,World League
835,Ryazan State Medical University,17.111,Russia,,World League
835,Tver State University,17.111,Russia,,World League
835,National Changhua University of Education,17.111,Taiwan,,World League
835,Tunghai University,17.111,Taiwan,,World League
835,Universite de la Manouba,17.111,Tunisia,,World League
835,Sumy State University,17.111,Ukraine,,World League
943,Azerbaijan State University of Economics (UNEC),10.569,Azerbaijan,,World League
943,Azerbaijan University of Architecture and Construction,10.569,Azerbaijan,,World League
943,Western Caspian University,10.569,Azerbaijan,,World League
943,Gomel State Medical University,10.569,Belarus,,World League
943,National Institute of Higher Education,10.569,Belarus,,World League
943,University of Sarajevo,10.569,Bosnia And Herzegovina,,World League
943,A.C.Camargo Cancer Center,10.569,Brazil,,World League
943,Anhui Medical University,10.569,China,,World League
943,Donghua University,10.569,China,,World League
943,Guangdong University of Technology,10.569,China,,World League
943,Guangzhou Medical University,10.569,China,,World League
943,Guizhou University,10.569,China,,World League
943,Hunan Normal University,10.569,China,,World League
943,Jiangsu University,10.569,China,,World League
943,Liaoning University,10.569,China,,World League
943,Nanjing Agricultural University,10.569,China,,World League
943,Ningbo University,10.569,China,,World League
943,Qingdao University,10.569,China,,World League
943,Shanghai Maritime University,10.569,China,,World League
943,Southwest Petroleum University,10.569,China,,World League
943,Taiyuan University of Technology,10.569,China,,World League
943,Wenzhou University,10.569,China,,World League
943,Yangzhou University,10.569,China,,World League
943,University of Dubrovnik,10.569,Croatia,,World League
943,Prigo University,10.569,Czech Republic,,World League
943,University of Pardubice,10.569,Czech Republic,,World League
943,British University in Egypt,10.569,Egypt,,World League
943,Canadian International College,10.569,Egypt,,World League
943,Damietta University,10.569,Egypt,,World League
943,October 6 University (O6U),10.569,Egypt,,World League
943,Eurecom (Grande Ecole),10.569,France,,World League
943,IMT MINES ALES,10.569,France,,World League
943,Democritus University of Thrace,10.569,Greece,,World League
943,University of Pecs,10.569,Hungary,,World League
943,University of Sopron,10.569,Hungary,,World League
943,Universitas Bakrie,10.569,Indonesia,,World League
943,Kermanshah University of Technology,10.569,Iran,,World League
943,University of Mazandaran,10.569,Iran,,World League
943,Al-Amarah University College,10.569,Iraq,,World League
943,Al-Ayen University,10.569,Iraq,,World League
943,Al-Bayan University,10.569,Iraq,,World League
943,Al-Esraa University College,10.569,Iraq,,World League
943,Al-Farabi University College,10.569,Iraq,,World League
943,Al-Farahidi University College,10.569,Iraq,,World League
943,Al-Furat Al-Awsat Technical University,10.569,Iraq,,World League
943,Al-Hikma University College,10.569,Iraq,,World League
943,Al-Imam University College,10.569,Iraq,,World League
943,Al-Iraqia University,10.569,Iraq,,World League
943,Al-Karkh University of Science,10.569,Iraq,,World League
943,Al-Kunooze University College,10.569,Iraq,,World League
943,Al-Kut University College,10.569,Iraq,,World League
943,Al-Maarif University College,10.569,Iraq,,World League
943,Al-Mansour University College,10.569,Iraq,,World League
943,Al-Muthanna University,10.569,Iraq,,World League
943,Al-Noor University College,10.569,Iraq,,World League
943,Al-Qasim green university Iraq,10.569,Iraq,,World League
943,Altoosi University College,10.569,Iraq,,World League
943,Al-Yarmouk University College,10.569,Iraq,,World League
943,Ashur University College,10.569,Iraq,,World League
943,Baghdad College Of Economic Sciences University,10.569,Iraq,,World League
943,Behalf of Basrah University College of Science and Technology,10.569,Iraq,,World League
943,Bilad Alrafidain University College,10.569,Iraq,,World League
943,Dijlah University College,10.569,Iraq,,World League
943,Hawler Medical University,10.569,Iraq,,World League
943,Imam Al-Kadhum College,10.569,Iraq,,World League
943,Imam Ja`afar Al-Sadiq University,10.569,Iraq,,World League
943,Iraq University College,10.569,Iraq,,World League
943,Islamic University in Najaf,10.569,Iraq,,World League
943,Jabir Ibn Hayyan Medical University,10.569,Iraq,,World League
943,Madenat Al-elem University College,10.569,Iraq,,World League
943,Mazaya University College,10.569,Iraq,,World League
943,National University for Science and Technology,10.569,Iraq,,World League
943,Ninevah University,10.569,Iraq,,World League
943,Northern Technical University,10.569,Iraq,,World League
943,Southern Technical University,10.569,Iraq,,World League
943,University College in Baghdad Iraq,10.569,Iraq,,World League
943,University of Ahl al-Bayt,10.569,Iraq,,World League
943,University of Al-Ameed,10.569,Iraq,,World League
943,University of Al-Hamdaniya,10.569,Iraq,,World League
943,University of Alkafeel,10.569,Iraq,,World League
943,University of AL-Qadisiyah,10.569,Iraq,,World League
943,University of Anbar,10.569,Iraq,,World League
943,University of Diyala,10.569,Iraq,,World League
943,University of Fallujah,10.569,Iraq,,World League
943,University of Information Technology and Communications,10.569,Iraq,,World League
943,University of Kerbala,10.569,Iraq,,World League
943,University of Kirkuk,10.569,Iraq,,World League
943,University of Misan,10.569,Iraq,,World League
943,University of Mosul,10.569,Iraq,,World League
943,University of Samarra,10.569,Iraq,,World League
943,University of Sumer,10.569,Iraq,,World League
943,University of Telafer,10.569,Iraq,,World League
943,University of Thi-Qar,10.569,Iraq,,World League
943,University of Tikrit,10.569,Iraq,,World League
943,University of Warith Alanbiyaa,10.569,Iraq,,World League
943,Uruk University,10.569,Iraq,,World League
943,D`Annunzio University,10.569,Italy,,World League
943,University of Petra (UOP),10.569,Jordan,,World League
943,EA Buketov Karaganda State University,10.569,Kazakhstan,,World League
943,Karaganda University of Kaspotrebsoyuz,10.569,Kazakhstan,,World League
943,Shakarim University,10.569,Kazakhstan,,World League
943,Technical University of Moldova,10.569,Moldova,,World League
943,Mohammed V University,10.569,Morocco,,World League
943,Redeemer`s University,10.569,Nigeria,,World League
943,European University Skopje,10.569,North Macedonia,,World League
943,Institute of Space Technology,10.569,Pakistan,,World League
943,NED University of Engineering and Technology,10.569,Pakistan,,World League
943,Arab American University (AAUP),10.569,State of Palestine,,World League
943,Ajou University,10.569,Republic of Korea,,World League
943,Chung-Ang University,10.569,Republic of Korea,,World League
943,University of Ulsan,10.569,Republic of Korea,,World League
943,"``George Emil Palade`` University of Medicine, Pharmacy, Science, and Technology of Targu Mures",10.569,Romania,,World League
943,Iuliu Hatieganu University of Medicine and Pharmacy Cluj-Napoca,10.569,Romania,,World League
943,Lucian Blaga University of Sibiu,10.569,Romania,,World League
943,Technical University of Cluj-Napoca,10.569,Romania,,World League
943,University of Agricultural Sciences and Veterinary Medicine of Cluj-Napoca,10.569,Romania,,World League
943,Almazov National Medical Research Centre,10.569,Russia,,World League
943,Bashkirian State Medical University,10.569,Russia,,World League
943,Chelyabinsk State University,10.569,Russia,,World League
943,Emperor Alexander I St.Petersburg State Transport University,10.569,Russia,,World League
943,Innopolis University,10.569,Russia,,World League
943,Irkutsk National Research Technical University,10.569,Russia,,World League
943,Kabardino-Balkarian State University,10.569,Russia,,World League
943,Kirov Saint Petersburg State Lesotechnic University,10.569,Russia,,World League
943,Kuban State Technological University,10.569,Russia,,World League
943,Kursk State Medical University,10.569,Russia,,World League
943,Magnitogorsk State Technical University,10.569,Russia,,World League
943,Mari State University,10.569,Russia,,World League
943,Mordovia State University,10.569,Russia,,World League
943,Moscow State Technology University Stankin,10.569,Russia,,World League
943,Russian Biotechnological University,10.569,Russia,,World League
943,Murmansk Arctic State University,10.569,Russia,,World League
943,Northern (Arctic) Federal University (NArFU),10.569,Russia,,World League
943,North-Western State Medical University named after I.I. Mechnikov,10.569,Russia,,World League
943,Novgorod State University,10.569,Russia,,World League
943,Omsk State Agrarian University,10.569,Russia,,World League
943,Omsk State Pedagogical University,10.569,Russia,,World League
943,Orel State Agrarian University,10.569,Russia,,World League
943,Pirogov University,10.569,Russia,,World League
943,Platov South-Russian State Polytechnic University,10.569,Russia,,World League
943,Polzunov Altai State Technical University,10.569,Russia,,World League
943,Russian New University,10.569,Russia,,World League
943,Sergo Ordzhonikidze Russian State University for Geological Prospecting,10.569,Russia,,World League
943,Siberian State Medical University,10.569,Russia,,World League
943,Siberian State University of Water Transport,10.569,Russia,,World League
943,Tver State Technical University,10.569,Russia,,World League
943,Ulyanovsk State University,10.569,Russia,,World League
943,Ural State University of Economics,10.569,Russia,,World League
943,Voronezh Institute of High Technologies,10.569,Russia,,World League
943,Voronezh State Technical University,10.569,Russia,,World League
943,Taif University,10.569,Saudi Arabia,,World League
943,University of Nova Gorica,10.569,Slovenia,,World League
943,ESIC Business and Marketing School,10.569,Spain,,World League
943,IQS Universitat Ramon Llull,10.569,Spain,,World League
943,University of Lucerne,10.569,Switzerland,,World League
943,Asia University (Taiwan),10.569,Taiwan,,World League
943,Chung Hua University,10.569,Taiwan,,World League
943,Chung Yuan Christian University,10.569,Taiwan,,World League
943,Feng Chia University,10.569,Taiwan,,World League
943,National Chiayi University,10.569,Taiwan,,World League
943,National Dong Hwa University,10.569,Taiwan,,World League
943,National Taiwan Ocean University,10.569,Taiwan,,World League
943,National University of Kaohsiung,10.569,Taiwan,,World League
943,Soochow University (Taiwan),10.569,Taiwan,,World League
943,Tatung University,10.569,Taiwan,,World League
943,Yuan Ze University,10.569,Taiwan,,World League
943,Mahasarakham University,10.569,Thailand,,World League
943,Ubon Ratchathani University,10.569,Thailand,,World League
943,University of the Thai Chamber of Commerce,10.569,Thailand,,World League
943,University of Monastir,10.569,Tunisia,,World League
943,Abdullah Gul University,10.569,Türkiye,,World League
943,Bursa Uludag University,10.569,Türkiye,,World League
943,Dokuz Eylul University,10.569,Türkiye,,World League
943,Istanbul Aydin University,10.569,Türkiye,,World League
943,Istanbul Gelisim University,10.569,Türkiye,,World League
943,Istanbul Medipol University,10.569,Türkiye,,World League
943,Izmir Institute of Technology,10.569,Türkiye,,World League
943,Kocaeli University,10.569,Türkiye,,World League
943,Zonguldak Bulent Ecevit University,10.569,Türkiye,,World League
943,Institute of Telecommunications and Informatics of Turkmenistan,10.569,Turkmenistan,,World League
943,Kherson State Maritime Academy,10.569,Ukraine,,World League
943,Savannah College of Art and Design,10.569,USA,,World League
943,University of South Dakota,10.569,USA,,World League
943,Can Tho University,10.569,Vietnam,,World League
943,Tra Vinh University,10.569,Vietnam,,World League
